year_quarter (연분기),rep_id (담당자ID),rep_name (담당자명),territory_code (영업권역코드),brand (브랜드),amount_pre_share (쉐어전금액),amount_post_share (쉐어후금액),ship_count (출고건수),share_applied_count (룰적용건수),direct_rules_count (직접룰건수),extended_rules_count (연장룰건수),none_rules_count (미적용건수),data_quality_flag (데이터품질플래그)
2025-Q1,RC055,서은우,T08,넥시움정,26857648.0,26857648.0,6,6,6,0,0,fail
2025-Q1,RC055,서은우,T08,디아미크롱서방정,23435000.0,23435000.0,9,9,9,0,0,fail
2025-Q1,RC055,서은우,T08,로수젯정,39947472.0,39947472.0,5,5,5,0,0,fail
2025-Q1,RC055,서은우,T08,록소르정,18244400.0,18244400.0,8,8,8,0,0,fail
2025-Q1,RC055,서은우,T08,리피토정,15316596.0,15316596.0,7,7,7,0,0,fail
2025-Q1,RC055,서은우,T08,서스펜정,32222835.0,32222835.0,7,7,7,0,0,fail
2025-Q1,RC055,서은우,T08,세파클러캡슐,39027000.0,39027000.0,7,7,7,0,0,fail
2025-Q1,RC055,서은우,T08,아모잘탄정,33405633.0,33405633.0,5,5,5,0,0,fail
2025-Q1,RC055,서은우,T08,아토르바정,22313160.0,22313160.0,7,7,7,0,0,fail
2025-Q1,RC055,서은우,T08,아토젯정,75462471.0,75462471.0,8,8,8,0,0,fail
2025-Q1,RC055,서은우,T08,엑스포지정,34684328.0,34684328.0,12,12,12,0,0,fail
2025-Q1,RC055,서은우,T08,올메텍정,46741822.0,46741822.0,8,8,8,0,0,fail
2025-Q1,RC055,서은우,T08,자누비아정,97928000.0,97928000.0,6,6,6,0,0,fail
2025-Q1,RC055,서은우,T08,카나브정,24132600.0,24132600.0,6,6,6,0,0,fail
2025-Q1,RC055,서은우,T08,타미플루캡슐,107581900.0,107581900.0,9,9,9,0,0,fail
2025-Q1,RC055,서은우,T08,트라젠타정,20586000.0,20586000.0,10,10,10,0,0,fail
2025-Q1,RC055,서은우,T08,플라빅스정,136962000.0,136962000.0,13,13,13,0,0,fail
2025-Q1,RC056,강소연,T09,가브스정,41828481.0,41828481.0,11,11,11,0,0,fail
2025-Q1,RC056,강소연,T09,글루코파지정,15970660.0,15970660.0,5,5,5,0,0,fail
2025-Q1,RC056,강소연,T09,네시나정,59038586.0,59038586.0,10,10,10,0,0,fail
2025-Q1,RC056,강소연,T09,넥시움정,55885889.0,55885889.0,10,10,10,0,0,fail
2025-Q1,RC056,강소연,T09,디아미크롱서방정,19650800.0,19650800.0,10,10,10,0,0,fail
2025-Q1,RC056,강소연,T09,로수젯정,198195474.0,198195474.0,13,13,13,0,0,fail
2025-Q1,RC056,강소연,T09,록소르정,18796200.0,18796200.0,8,8,8,0,0,fail
2025-Q1,RC056,강소연,T09,리피토정,69351273.0,69351273.0,18,18,18,0,0,fail
2025-Q1,RC056,강소연,T09,서스펜정,37705671.0,37705671.0,12,12,12,0,0,fail
2025-Q1,RC056,강소연,T09,세파클러캡슐,72661000.0,72661000.0,9,9,9,0,0,fail
2025-Q1,RC056,강소연,T09,아모잘탄정,36398897.0,36398897.0,9,9,9,0,0,fail
2025-Q1,RC056,강소연,T09,아토르바정,22255947.0,22255947.0,4,4,4,0,0,fail
2025-Q1,RC056,강소연,T09,아토젯정,101876589.0,101876589.0,10,10,10,0,0,fail
2025-Q1,RC056,강소연,T09,엑스포지정,37924238.0,37924238.0,9,9,9,0,0,fail
2025-Q1,RC056,강소연,T09,올메텍정,23626283.0,23626283.0,7,7,7,0,0,fail
2025-Q1,RC056,강소연,T09,자누비아정,187610000.0,187610000.0,11,11,11,0,0,fail
2025-Q1,RC056,강소연,T09,카나브정,57177627.0,57177627.0,10,10,10,0,0,fail
2025-Q1,RC056,강소연,T09,타미플루캡슐,52507000.0,52507000.0,11,11,11,0,0,fail
2025-Q1,RC056,강소연,T09,트라젠타정,26132000.0,26132000.0,13,13,13,0,0,fail
2025-Q1,RC056,강소연,T09,플라빅스정,103320000.0,103320000.0,8,8,8,0,0,fail
2025-Q1,RC057,서아린,T09,가브스정,61506152.0,61506152.0,10,10,10,0,0,fail
2025-Q1,RC057,서아린,T09,글루코파지정,29693684.0,29693684.0,11,11,11,0,0,fail
2025-Q1,RC057,서아린,T09,네시나정,21733489.0,21733489.0,4,4,4,0,0,fail
2025-Q1,RC057,서아린,T09,넥시움정,77393834.0,77393834.0,7,7,7,0,0,fail
2025-Q1,RC057,서아린,T09,디아미크롱서방정,29153800.0,29153800.0,12,12,12,0,0,fail
2025-Q1,RC057,서아린,T09,로수젯정,72467535.0,72467535.0,7,7,7,0,0,fail
2025-Q1,RC057,서아린,T09,록소르정,25933600.0,25933600.0,11,11,11,0,0,fail
2025-Q1,RC057,서아린,T09,리피토정,78095412.0,78095412.0,25,25,25,0,0,fail
2025-Q1,RC057,서아린,T09,서스펜정,23371605.0,23371605.0,8,8,8,0,0,fail
2025-Q1,RC057,서아린,T09,세파클러캡슐,93840700.0,93840700.0,19,19,19,0,0,fail
2025-Q1,RC057,서아린,T09,아모잘탄정,19842678.0,19842678.0,3,3,3,0,0,fail
2025-Q1,RC057,서아린,T09,아토르바정,17919839.0,17919839.0,6,6,6,0,0,fail
2025-Q1,RC057,서아린,T09,아토젯정,102818178.0,102818178.0,16,16,16,0,0,fail
2025-Q1,RC057,서아린,T09,엑스포지정,21614529.0,21614529.0,7,7,7,0,0,fail
2025-Q1,RC057,서아린,T09,올메텍정,22775572.0,22775572.0,9,9,9,0,0,fail
2025-Q1,RC057,서아린,T09,자누비아정,287540000.0,287540000.0,8,8,8,0,0,fail
2025-Q1,RC057,서아린,T09,카나브정,34069866.0,34069866.0,6,6,6,0,0,fail
2025-Q1,RC057,서아린,T09,타미플루캡슐,97585000.0,97585000.0,14,14,14,0,0,fail
2025-Q1,RC057,서아린,T09,트라젠타정,15265600.0,15265600.0,8,8,8,0,0,fail
2025-Q1,RC057,서아린,T09,플라빅스정,152208000.0,152208000.0,13,13,13,0,0,fail
2025-Q1,RC058,서지후,T09,가브스정,94050120.0,94050120.0,11,11,11,0,0,fail
2025-Q1,RC058,서지후,T09,글루코파지정,3671466.0,3671466.0,6,6,6,0,0,fail
2025-Q1,RC058,서지후,T09,네시나정,35882593.0,35882593.0,6,6,6,0,0,fail
2025-Q1,RC058,서지후,T09,넥시움정,66900011.0,66900011.0,10,10,10,0,0,fail
2025-Q1,RC058,서지후,T09,디아미크롱서방정,23020800.0,23020800.0,5,5,5,0,0,fail
2025-Q1,RC058,서지후,T09,로수젯정,207224352.0,207224352.0,14,14,14,0,0,fail
2025-Q1,RC058,서지후,T09,록소르정,34624400.0,34624400.0,9,9,9,0,0,fail
2025-Q1,RC058,서지후,T09,리피토정,24600396.0,24600396.0,9,9,9,0,0,fail
2025-Q1,RC058,서지후,T09,서스펜정,30291411.0,30291411.0,14,14,14,0,0,fail
2025-Q1,RC058,서지후,T09,세파클러캡슐,68249600.0,68249600.0,15,15,15,0,0,fail
2025-Q1,RC058,서지후,T09,아모잘탄정,19189970.0,19189970.0,5,5,5,0,0,fail
2025-Q1,RC058,서지후,T09,아토르바정,36760783.0,36760783.0,8,8,8,0,0,fail
2025-Q1,RC058,서지후,T09,아토젯정,169167042.0,169167042.0,11,11,11,0,0,fail
2025-Q1,RC058,서지후,T09,엑스포지정,98857803.0,98857803.0,12,12,12,0,0,fail
2025-Q1,RC058,서지후,T09,올메텍정,56566290.0,56566290.0,12,12,12,0,0,fail
2025-Q1,RC058,서지후,T09,자누비아정,82964000.0,82964000.0,11,11,11,0,0,fail
2025-Q1,RC058,서지후,T09,카나브정,81642594.0,81642594.0,10,10,10,0,0,fail
2025-Q1,RC058,서지후,T09,타미플루캡슐,224405900.0,224405900.0,14,14,14,0,0,fail
2025-Q1,RC058,서지후,T09,트라젠타정,17878800.0,17878800.0,8,8,8,0,0,fail
2025-Q1,RC058,서지후,T09,플라빅스정,72954000.0,72954000.0,4,4,4,0,0,fail
2025-Q1,RC059,윤준우,T10,가브스정,76957826.0,76957826.0,11,11,11,0,0,fail
2025-Q1,RC059,윤준우,T10,글루코파지정,51519328.0,51519328.0,12,12,12,0,0,fail
2025-Q1,RC059,윤준우,T10,네시나정,100365053.0,100365053.0,10,10,10,0,0,fail
2025-Q1,RC059,윤준우,T10,넥시움정,101468547.0,101468547.0,17,17,17,0,0,fail
2025-Q1,RC059,윤준우,T10,디아미크롱서방정,69470000.0,69470000.0,14,14,14,0,0,fail
2025-Q1,RC059,윤준우,T10,로수젯정,105096975.0,105096975.0,14,14,14,0,0,fail
2025-Q1,RC059,윤준우,T10,록소르정,12591800.0,12591800.0,7,7,7,0,0,fail
2025-Q1,RC059,윤준우,T10,리피토정,82753668.0,82753668.0,15,15,15,0,0,fail
2025-Q1,RC059,윤준우,T10,서스펜정,21897669.0,21897669.0,13,13,13,0,0,fail
2025-Q1,RC059,윤준우,T10,세파클러캡슐,37308900.0,37308900.0,9,9,9,0,0,fail
2025-Q1,RC059,윤준우,T10,아모잘탄정,46459874.0,46459874.0,5,5,5,0,0,fail
2025-Q1,RC059,윤준우,T10,아토르바정,28508287.0,28508287.0,9,9,9,0,0,fail
2025-Q1,RC059,윤준우,T10,아토젯정,74372742.0,74372742.0,12,12,12,0,0,fail
2025-Q1,RC059,윤준우,T10,엑스포지정,32477539.0,32477539.0,14,14,14,0,0,fail
2025-Q1,RC059,윤준우,T10,올메텍정,18548951.0,18548951.0,7,7,7,0,0,fail
2025-Q1,RC059,윤준우,T10,자누비아정,182934000.0,182934000.0,5,5,5,0,0,fail
2025-Q1,RC059,윤준우,T10,카나브정,88491783.0,88491783.0,14,14,14,0,0,fail
2025-Q1,RC059,윤준우,T10,타미플루캡슐,164647300.0,164647300.0,11,11,11,0,0,fail
2025-Q1,RC059,윤준우,T10,트라젠타정,18988000.0,18988000.0,10,10,10,0,0,fail
2025-Q1,RC059,윤준우,T10,플라빅스정,124866000.0,124866000.0,11,11,11,0,0,fail
2025-Q1,RC060,임지호,T10,가브스정,57875716.0,57875716.0,9,9,9,0,0,fail
2025-Q1,RC060,임지호,T10,글루코파지정,40928886.0,40928886.0,16,16,16,0,0,fail
2025-Q1,RC060,임지호,T10,네시나정,124777746.0,124777746.0,13,13,13,0,0,fail
2025-Q1,RC060,임지호,T10,넥시움정,99219627.0,99219627.0,13,13,13,0,0,fail
2025-Q1,RC060,임지호,T10,디아미크롱서방정,11454800.0,11454800.0,4,4,4,0,0,fail
2025-Q1,RC060,임지호,T10,로수젯정,77725674.0,77725674.0,8,8,8,0,0,fail
2025-Q1,RC060,임지호,T10,록소르정,20088400.0,20088400.0,9,9,9,0,0,fail
2025-Q1,RC060,임지호,T10,리피토정,64799127.0,64799127.0,13,13,13,0,0,fail
2025-Q1,RC060,임지호,T10,서스펜정,45140253.0,45140253.0,11,11,11,0,0,fail
2025-Q1,RC060,임지호,T10,세파클러캡슐,84205900.0,84205900.0,11,11,11,0,0,fail
2025-Q1,RC060,임지호,T10,아모잘탄정,57355465.0,57355465.0,9,9,9,0,0,fail
2025-Q1,RC060,임지호,T10,아토르바정,63075239.0,63075239.0,14,14,14,0,0,fail
2025-Q1,RC060,임지호,T10,아토젯정,45428967.0,45428967.0,12,12,12,0,0,fail
2025-Q1,RC060,임지호,T10,엑스포지정,51116509.0,51116509.0,8,8,8,0,0,fail
2025-Q1,RC060,임지호,T10,올메텍정,40886608.0,40886608.0,16,16,16,0,0,fail
2025-Q1,RC060,임지호,T10,자누비아정,225930000.0,225930000.0,9,9,9,0,0,fail
2025-Q1,RC060,임지호,T10,카나브정,43401219.0,43401219.0,12,12,12,0,0,fail
2025-Q1,RC060,임지호,T10,타미플루캡슐,129395100.0,129395100.0,8,8,8,0,0,fail
2025-Q1,RC060,임지호,T10,트라젠타정,20322800.0,20322800.0,12,12,12,0,0,fail
2025-Q1,RC060,임지호,T10,플라빅스정,122094000.0,122094000.0,11,11,11,0,0,fail
2025-Q1,RH001,박우진,T01,가브스정,4060200.0,4060200.0,2,2,2,0,0,fail
2025-Q1,RH001,박우진,T01,글루코파지정,1559970.0,1559970.0,1,1,1,0,0,fail
2025-Q1,RH001,박우진,T01,네시나정,31234194.0,31234194.0,2,2,2,0,0,fail
2025-Q1,RH001,박우진,T01,넥시움정,6625537.0,6625537.0,3,3,3,0,0,fail
2025-Q1,RH001,박우진,T01,디아미크롱서방정,20707800.0,20707800.0,7,7,7,0,0,fail
2025-Q1,RH001,박우진,T01,로수젯정,19291101.0,19291101.0,2,2,2,0,0,fail
2025-Q1,RH001,박우진,T01,록소르정,16222600.0,16222600.0,7,7,7,0,0,fail
2025-Q1,RH001,박우진,T01,리피토정,9960285.0,9960285.0,3,3,3,0,0,fail
2025-Q1,RH001,박우진,T01,서스펜정,12325221.0,12325221.0,2,2,2,0,0,fail
2025-Q1,RH001,박우진,T01,세파클러캡슐,25873800.0,25873800.0,3,3,3,0,0,fail
2025-Q1,RH001,박우진,T01,아모잘탄정,3700300.0,3700300.0,2,2,2,0,0,fail
2025-Q1,RH001,박우진,T01,아토르바정,336400.0,336400.0,1,1,1,0,0,fail
2025-Q1,RH001,박우진,T01,아토젯정,63301851.0,63301851.0,4,4,4,0,0,fail
2025-Q1,RH001,박우진,T01,엑스포지정,5143000.0,5143000.0,2,2,2,0,0,fail
2025-Q1,RH001,박우진,T01,올메텍정,7966000.0,7966000.0,6,6,6,0,0,fail
2025-Q1,RH001,박우진,T01,자누비아정,72540000.0,72540000.0,2,2,2,0,0,fail
2025-Q1,RH001,박우진,T01,카나브정,3369900.0,3369900.0,2,2,2,0,0,fail
2025-Q1,RH001,박우진,T01,타미플루캡슐,3026400.0,3026400.0,2,2,2,0,0,fail
2025-Q1,RH001,박우진,T01,트라젠타정,1428800.0,1428800.0,1,1,1,0,0,fail
2025-Q1,RH001,박우진,T01,플라빅스정,18648000.0,18648000.0,1,1,1,0,0,fail
2025-Q1,RH002,강승아,T01,가브스정,26940796.0,26940796.0,5,5,5,0,0,fail
2025-Q1,RH002,강승아,T01,글루코파지정,16194208.0,16194208.0,4,4,4,0,0,fail
2025-Q1,RH002,강승아,T01,네시나정,4480700.0,4480700.0,2,2,2,0,0,fail
2025-Q1,RH002,강승아,T01,넥시움정,36076341.0,36076341.0,5,5,5,0,0,fail
2025-Q1,RH002,강승아,T01,디아미크롱서방정,24588200.0,24588200.0,8,8,8,0,0,fail
2025-Q1,RH002,강승아,T01,로수젯정,78077781.0,78077781.0,6,6,6,0,0,fail
2025-Q1,RH002,강승아,T01,록소르정,10098000.0,10098000.0,2,2,2,0,0,fail
2025-Q1,RH002,강승아,T01,서스펜정,1166100.0,1166100.0,2,2,2,0,0,fail
2025-Q1,RH002,강승아,T01,세파클러캡슐,15746200.0,15746200.0,3,3,3,0,0,fail
2025-Q1,RH002,강승아,T01,아모잘탄정,25403551.0,25403551.0,3,3,3,0,0,fail
2025-Q1,RH002,강승아,T01,아토르바정,2870000.0,2870000.0,2,2,2,0,0,fail
2025-Q1,RH002,강승아,T01,아토젯정,25444494.0,25444494.0,4,4,4,0,0,fail
2025-Q1,RH002,강승아,T01,엑스포지정,11435200.0,11435200.0,5,5,5,0,0,fail
2025-Q1,RH002,강승아,T01,올메텍정,20039381.0,20039381.0,4,4,4,0,0,fail
2025-Q1,RH002,강승아,T01,자누비아정,1672000.0,1672000.0,1,1,1,0,0,fail
2025-Q1,RH002,강승아,T01,카나브정,34758660.0,34758660.0,5,5,5,0,0,fail
2025-Q1,RH002,강승아,T01,타미플루캡슐,34519000.0,34519000.0,3,3,3,0,0,fail
2025-Q1,RH002,강승아,T01,트라젠타정,4305200.0,4305200.0,3,3,3,0,0,fail
2025-Q1,RH002,강승아,T01,플라빅스정,9198000.0,9198000.0,2,2,2,0,0,fail
2025-Q1,RH003,류하은,T01,가브스정,73196383.0,73196383.0,4,4,4,0,0,fail
2025-Q1,RH003,류하은,T01,글루코파지정,4812725.0,4812725.0,5,5,5,0,0,fail
2025-Q1,RH003,류하은,T01,네시나정,78085485.0,78085485.0,4,4,4,0,0,fail
2025-Q1,RH003,류하은,T01,넥시움정,7474074.0,7474074.0,2,2,2,0,0,fail
2025-Q1,RH003,류하은,T01,디아미크롱서방정,8698400.0,8698400.0,4,4,4,0,0,fail
2025-Q1,RH003,류하은,T01,로수젯정,2291400.0,2291400.0,1,1,1,0,0,fail
2025-Q1,RH003,류하은,T01,록소르정,7672000.0,7672000.0,4,4,4,0,0,fail
2025-Q1,RH003,류하은,T01,리피토정,5095233.0,5095233.0,3,3,3,0,0,fail
2025-Q1,RH003,류하은,T01,세파클러캡슐,14694700.0,14694700.0,6,6,6,0,0,fail
2025-Q1,RH003,류하은,T01,아모잘탄정,31721282.0,31721282.0,5,5,5,0,0,fail
2025-Q1,RH003,류하은,T01,아토르바정,18937171.0,18937171.0,3,3,3,0,0,fail
2025-Q1,RH003,류하은,T01,아토젯정,472500.0,472500.0,1,1,1,0,0,fail
2025-Q1,RH003,류하은,T01,엑스포지정,16197507.0,16197507.0,2,2,2,0,0,fail
2025-Q1,RH003,류하은,T01,올메텍정,2142000.0,2142000.0,2,2,2,0,0,fail
2025-Q1,RH003,류하은,T01,자누비아정,80814000.0,80814000.0,4,4,4,0,0,fail
2025-Q1,RH003,류하은,T01,타미플루캡슐,105492000.0,105492000.0,4,4,4,0,0,fail
2025-Q1,RH003,류하은,T01,트라젠타정,9456400.0,9456400.0,5,5,5,0,0,fail
2025-Q1,RH003,류하은,T01,플라빅스정,29232000.0,29232000.0,3,3,3,0,0,fail
2025-Q1,RH004,강나연,T01,글루코파지정,18777666.0,18777666.0,4,4,4,0,0,fail
2025-Q1,RH004,강나연,T01,네시나정,33352889.0,33352889.0,5,5,5,0,0,fail
2025-Q1,RH004,강나연,T01,넥시움정,14345128.0,14345128.0,2,2,2,0,0,fail
2025-Q1,RH004,강나연,T01,디아미크롱서방정,998200.0,998200.0,1,1,1,0,0,fail
2025-Q1,RH004,강나연,T01,록소르정,9322000.0,9322000.0,5,5,5,0,0,fail
2025-Q1,RH004,강나연,T01,리피토정,17342322.0,17342322.0,5,5,5,0,0,fail
2025-Q1,RH004,강나연,T01,서스펜정,14003502.0,14003502.0,4,4,4,0,0,fail
2025-Q1,RH004,강나연,T01,세파클러캡슐,25802000.0,25802000.0,2,2,2,0,0,fail
2025-Q1,RH004,강나연,T01,아모잘탄정,12032028.0,12032028.0,2,2,2,0,0,fail
2025-Q1,RH004,강나연,T01,아토르바정,12289273.0,12289273.0,3,3,3,0,0,fail
2025-Q1,RH004,강나연,T01,아토젯정,96690303.0,96690303.0,7,7,7,0,0,fail
2025-Q1,RH004,강나연,T01,엑스포지정,13058559.0,13058559.0,5,5,5,0,0,fail
2025-Q1,RH004,강나연,T01,올메텍정,3750600.0,3750600.0,2,2,2,0,0,fail
2025-Q1,RH004,강나연,T01,자누비아정,28124000.0,28124000.0,3,3,3,0,0,fail
2025-Q1,RH004,강나연,T01,카나브정,2805900.0,2805900.0,1,1,1,0,0,fail
2025-Q1,RH004,강나연,T01,타미플루캡슐,20860600.0,20860600.0,3,3,3,0,0,fail
2025-Q1,RH004,강나연,T01,트라젠타정,7087600.0,7087600.0,4,4,4,0,0,fail
2025-Q1,RH004,강나연,T01,플라빅스정,24570000.0,24570000.0,2,2,2,0,0,fail
2025-Q1,RH005,황미정,T01,가브스정,50389554.0,50389554.0,3,3,3,0,0,fail
2025-Q1,RH005,황미정,T01,글루코파지정,9099825.0,9099825.0,1,1,1,0,0,fail
2025-Q1,RH005,황미정,T01,네시나정,66976416.0,66976416.0,4,4,4,0,0,fail
2025-Q1,RH005,황미정,T01,넥시움정,26200747.0,26200747.0,3,3,3,0,0,fail
2025-Q1,RH005,황미정,T01,디아미크롱서방정,20733400.0,20733400.0,5,5,5,0,0,fail
2025-Q1,RH005,황미정,T01,로수젯정,39567000.0,39567000.0,3,3,3,0,0,fail
2025-Q1,RH005,황미정,T01,록소르정,2717200.0,2717200.0,3,3,3,0,0,fail
2025-Q1,RH005,황미정,T01,리피토정,15737142.0,15737142.0,3,3,3,0,0,fail
2025-Q1,RH005,황미정,T01,서스펜정,16517757.0,16517757.0,3,3,3,0,0,fail
2025-Q1,RH005,황미정,T01,세파클러캡슐,38162600.0,38162600.0,4,4,4,0,0,fail
2025-Q1,RH005,황미정,T01,아모잘탄정,25340050.0,25340050.0,5,5,5,0,0,fail
2025-Q1,RH005,황미정,T01,아토르바정,10862071.0,10862071.0,3,3,3,0,0,fail
2025-Q1,RH005,황미정,T01,아토젯정,34664985.0,34664985.0,3,3,3,0,0,fail
2025-Q1,RH005,황미정,T01,엑스포지정,8139790.0,8139790.0,5,5,5,0,0,fail
2025-Q1,RH005,황미정,T01,자누비아정,13646000.0,13646000.0,2,2,2,0,0,fail
2025-Q1,RH005,황미정,T01,카나브정,29872431.0,29872431.0,5,5,5,0,0,fail
2025-Q1,RH005,황미정,T01,타미플루캡슐,10073000.0,10073000.0,2,2,2,0,0,fail
2025-Q1,RH005,황미정,T01,트라젠타정,5057200.0,5057200.0,3,3,3,0,0,fail
2025-Q1,RH005,황미정,T01,플라빅스정,16128000.0,16128000.0,1,1,1,0,0,fail
2025-Q1,RH006,서은지,T01,가브스정,36281152.0,36281152.0,5,5,5,0,0,fail
2025-Q1,RH006,서은지,T01,글루코파지정,1997946.0,1997946.0,1,1,1,0,0,fail
2025-Q1,RH006,서은지,T01,네시나정,19159119.0,19159119.0,1,1,1,0,0,fail
2025-Q1,RH006,서은지,T01,넥시움정,3030030.0,3030030.0,1,1,1,0,0,fail
2025-Q1,RH006,서은지,T01,디아미크롱서방정,1788400.0,1788400.0,2,2,2,0,0,fail
2025-Q1,RH006,서은지,T01,로수젯정,98405103.0,98405103.0,5,5,5,0,0,fail
2025-Q1,RH006,서은지,T01,록소르정,4260800.0,4260800.0,3,3,3,0,0,fail
2025-Q1,RH006,서은지,T01,리피토정,29697309.0,29697309.0,5,5,5,0,0,fail
2025-Q1,RH006,서은지,T01,서스펜정,1262700.0,1262700.0,1,1,1,0,0,fail
2025-Q1,RH006,서은지,T01,세파클러캡슐,26677000.0,26677000.0,4,4,4,0,0,fail
2025-Q1,RH006,서은지,T01,아모잘탄정,39715029.0,39715029.0,5,5,5,0,0,fail
2025-Q1,RH006,서은지,T01,아토르바정,2384200.0,2384200.0,2,2,2,0,0,fail
2025-Q1,RH006,서은지,T01,아토젯정,56202903.0,56202903.0,5,5,5,0,0,fail
2025-Q1,RH006,서은지,T01,엑스포지정,16720503.0,16720503.0,3,3,3,0,0,fail
2025-Q1,RH006,서은지,T01,자누비아정,95984000.0,95984000.0,6,6,6,0,0,fail
2025-Q1,RH006,서은지,T01,카나브정,7157727.0,7157727.0,3,3,3,0,0,fail
2025-Q1,RH006,서은지,T01,타미플루캡슐,66990700.0,66990700.0,6,6,6,0,0,fail
2025-Q1,RH006,서은지,T01,트라젠타정,7576400.0,7576400.0,3,3,3,0,0,fail
2025-Q1,RH007,임지우,T01,가브스정,27132411.0,27132411.0,3,3,3,0,0,fail
2025-Q1,RH007,임지우,T01,글루코파지정,16452838.0,16452838.0,3,3,3,0,0,fail
2025-Q1,RH007,임지우,T01,네시나정,23188335.0,23188335.0,4,4,4,0,0,fail
2025-Q1,RH007,임지우,T01,넥시움정,4444044.0,4444044.0,2,2,2,0,0,fail
2025-Q1,RH007,임지우,T01,디아미크롱서방정,7638000.0,7638000.0,1,1,1,0,0,fail
2025-Q1,RH007,임지우,T01,로수젯정,4966026.0,4966026.0,1,1,1,0,0,fail
2025-Q1,RH007,임지우,T01,록소르정,5120400.0,5120400.0,7,7,7,0,0,fail
2025-Q1,RH007,임지우,T01,리피토정,18201045.0,18201045.0,4,4,4,0,0,fail
2025-Q1,RH007,임지우,T01,서스펜정,16339689.0,16339689.0,5,5,5,0,0,fail
2025-Q1,RH007,임지우,T01,세파클러캡슐,23014800.0,23014800.0,5,5,5,0,0,fail
2025-Q1,RH007,임지우,T01,아모잘탄정,16741885.0,16741885.0,2,2,2,0,0,fail
2025-Q1,RH007,임지우,T01,아토르바정,7460715.0,7460715.0,3,3,3,0,0,fail
2025-Q1,RH007,임지우,T01,아토젯정,53544591.0,53544591.0,6,6,6,0,0,fail
2025-Q1,RH007,임지우,T01,엑스포지정,7957377.0,7957377.0,3,3,3,0,0,fail
2025-Q1,RH007,임지우,T01,올메텍정,59237493.0,59237493.0,7,7,7,0,0,fail
2025-Q1,RH007,임지우,T01,자누비아정,8292000.0,8292000.0,3,3,3,0,0,fail
2025-Q1,RH007,임지우,T01,카나브정,17792757.0,17792757.0,3,3,3,0,0,fail
2025-Q1,RH007,임지우,T01,타미플루캡슐,25521800.0,25521800.0,2,2,2,0,0,fail
2025-Q1,RH007,임지우,T01,트라젠타정,6749200.0,6749200.0,3,3,3,0,0,fail
2025-Q1,RH008,전민준,T01,가브스정,5505800.0,5505800.0,3,3,3,0,0,fail
2025-Q1,RH008,전민준,T01,글루코파지정,709700.0,709700.0,1,1,1,0,0,fail
2025-Q1,RH008,전민준,T01,네시나정,15927961.0,15927961.0,4,4,4,0,0,fail
2025-Q1,RH008,전민준,T01,디아미크롱서방정,19870200.0,19870200.0,5,5,5,0,0,fail
2025-Q1,RH008,전민준,T01,록소르정,2570800.0,2570800.0,2,2,2,0,0,fail
2025-Q1,RH008,전민준,T01,리피토정,25763268.0,25763268.0,3,3,3,0,0,fail
2025-Q1,RH008,전민준,T01,서스펜정,358800.0,358800.0,2,2,2,0,0,fail
2025-Q1,RH008,전민준,T01,세파클러캡슐,31382100.0,31382100.0,4,4,4,0,0,fail
2025-Q1,RH008,전민준,T01,아모잘탄정,33480760.0,33480760.0,4,4,4,0,0,fail
2025-Q1,RH008,전민준,T01,아토르바정,3495954.0,3495954.0,1,1,1,0,0,fail
2025-Q1,RH008,전민준,T01,아토젯정,5821200.0,5821200.0,2,2,2,0,0,fail
2025-Q1,RH008,전민준,T01,엑스포지정,6786400.0,6786400.0,3,3,3,0,0,fail
2025-Q1,RH008,전민준,T01,올메텍정,16102194.0,16102194.0,1,1,1,0,0,fail
2025-Q1,RH008,전민준,T01,자누비아정,95522000.0,95522000.0,4,4,4,0,0,fail
2025-Q1,RH008,전민준,T01,카나브정,23490513.0,23490513.0,6,6,6,0,0,fail
2025-Q1,RH008,전민준,T01,타미플루캡슐,660100.0,660100.0,1,1,1,0,0,fail
2025-Q1,RH008,전민준,T01,트라젠타정,12953200.0,12953200.0,6,6,6,0,0,fail
2025-Q1,RH008,전민준,T01,플라빅스정,9828000.0,9828000.0,2,2,2,0,0,fail
2025-Q1,RH009,윤건우,T02,가브스정,5226000.0,5226000.0,2,2,2,0,0,fail
2025-Q1,RH009,윤건우,T02,글루코파지정,19120542.0,19120542.0,3,3,3,0,0,fail
2025-Q1,RH009,윤건우,T02,네시나정,78729489.0,78729489.0,3,3,3,0,0,fail
2025-Q1,RH009,윤건우,T02,넥시움정,1010010.0,1010010.0,1,1,1,0,0,fail
2025-Q1,RH009,윤건우,T02,디아미크롱서방정,15903600.0,15903600.0,4,4,4,0,0,fail
2025-Q1,RH009,윤건우,T02,로수젯정,85215321.0,85215321.0,6,6,6,0,0,fail
2025-Q1,RH009,윤건우,T02,록소르정,410400.0,410400.0,1,1,1,0,0,fail
2025-Q1,RH009,윤건우,T02,리피토정,23295546.0,23295546.0,3,3,3,0,0,fail
2025-Q1,RH009,윤건우,T02,서스펜정,22235193.0,22235193.0,5,5,5,0,0,fail
2025-Q1,RH009,윤건우,T02,세파클러캡슐,810300.0,810300.0,1,1,1,0,0,fail
2025-Q1,RH009,윤건우,T02,아모잘탄정,14235525.0,14235525.0,4,4,4,0,0,fail
2025-Q1,RH009,윤건우,T02,아토르바정,2304400.0,2304400.0,4,4,4,0,0,fail
