year (연도),rep_id (담당자ID),rep_name (담당자명),territory_code (영업권역코드),brand (브랜드),amount_pre_share (쉐어전금액),amount_post_share (쉐어후금액),ship_count (출고건수),share_applied_count (룰적용건수),direct_rules_count (직접룰건수),extended_rules_count (연장룰건수),none_rules_count (미적용건수),data_quality_flag (데이터품질플래그)
2025,RH016,박민서,T03,디아미크롱서방정,31642200.0,31642200.0,11,11,11,0,0,pass
2025,RH016,박민서,T03,로수젯정,185528394.0,185528394.0,14,14,14,0,0,pass
2025,RH016,박민서,T03,록소르정,7524400.0,7524400.0,8,8,8,0,0,pass
2025,RH016,박민서,T03,리피토정,35083923.0,35083923.0,8,8,8,0,0,pass
2025,RH016,박민서,T03,서스펜정,58672149.0,58672149.0,16,16,16,0,0,pass
2025,RH016,박민서,T03,세파클러캡슐,42190900.0,42190900.0,13,13,13,0,0,pass
2025,RH016,박민서,T03,아모잘탄정,34848318.0,34848318.0,10,10,10,0,0,pass
2025,RH016,박민서,T03,아토르바정,20277413.0,20277413.0,7,7,7,0,0,pass
2025,RH016,박민서,T03,아토젯정,77379057.0,77379057.0,9,9,9,0,0,pass
2025,RH016,박민서,T03,엑스포지정,89719057.0,89719057.0,11,11,11,0,0,pass
2025,RH016,박민서,T03,올메텍정,78689096.0,78689096.0,16,16,16,0,0,pass
2025,RH016,박민서,T03,자누비아정,141800000.0,141800000.0,10,10,10,0,0,pass
2025,RH016,박민서,T03,카나브정,54537009.0,54537009.0,13,13,13,0,0,pass
2025,RH016,박민서,T03,타미플루캡슐,136338900.0,136338900.0,10,10,10,0,0,pass
2025,RH016,박민서,T03,트라젠타정,25192000.0,25192000.0,15,15,15,0,0,pass
2025,RH016,박민서,T03,플라빅스정,145656000.0,145656000.0,11,11,11,0,0,pass
2025,RH017,윤지우,T03,가브스정,98693250.0,98693250.0,12,12,12,0,0,pass
2025,RH017,윤지우,T03,글루코파지정,57389036.0,57389036.0,10,10,10,0,0,pass
2025,RH017,윤지우,T03,네시나정,9688000.0,9688000.0,4,4,4,0,0,pass
2025,RH017,윤지우,T03,넥시움정,15307569.0,15307569.0,7,7,7,0,0,pass
2025,RH017,윤지우,T03,디아미크롱서방정,35252400.0,35252400.0,11,11,11,0,0,pass
2025,RH017,윤지우,T03,로수젯정,72331836.0,72331836.0,13,13,13,0,0,pass
2025,RH017,윤지우,T03,록소르정,923000.0,923000.0,3,3,3,0,0,pass
2025,RH017,윤지우,T03,리피토정,52153005.0,52153005.0,9,9,9,0,0,pass
2025,RH017,윤지우,T03,서스펜정,65011659.0,65011659.0,15,15,15,0,0,pass
2025,RH017,윤지우,T03,세파클러캡슐,18071400.0,18071400.0,9,9,9,0,0,pass
2025,RH017,윤지우,T03,아모잘탄정,42961804.0,42961804.0,12,12,12,0,0,pass
2025,RH017,윤지우,T03,아토르바정,46646510.0,46646510.0,17,17,17,0,0,pass
2025,RH017,윤지우,T03,아토젯정,64831419.0,64831419.0,7,7,7,0,0,pass
2025,RH017,윤지우,T03,엑스포지정,69597638.0,69597638.0,13,13,13,0,0,pass
2025,RH017,윤지우,T03,올메텍정,58225673.0,58225673.0,7,7,7,0,0,pass
2025,RH017,윤지우,T03,자누비아정,113766000.0,113766000.0,7,7,7,0,0,pass
2025,RH017,윤지우,T03,카나브정,61599177.0,61599177.0,9,9,9,0,0,pass
2025,RH017,윤지우,T03,타미플루캡슐,25170600.0,25170600.0,12,12,12,0,0,pass
2025,RH017,윤지우,T03,트라젠타정,16393600.0,16393600.0,9,9,9,0,0,pass
2025,RH017,윤지우,T03,플라빅스정,170352000.0,170352000.0,12,12,12,0,0,pass
2025,RH018,전지훈,T03,가브스정,59899989.0,59899989.0,6,6,6,0,0,pass
2025,RH018,전지훈,T03,글루코파지정,16522558.0,16522558.0,7,7,7,0,0,pass
2025,RH018,전지훈,T03,네시나정,25579964.0,25579964.0,10,10,10,0,0,pass
2025,RH018,전지훈,T03,넥시움정,96574702.0,96574702.0,17,17,17,0,0,pass
2025,RH018,전지훈,T03,디아미크롱서방정,29425600.0,29425600.0,7,7,7,0,0,pass
2025,RH018,전지훈,T03,로수젯정,50440896.0,50440896.0,11,11,11,0,0,pass
2025,RH018,전지훈,T03,록소르정,16727600.0,16727600.0,10,10,10,0,0,pass
2025,RH018,전지훈,T03,리피토정,41313138.0,41313138.0,14,14,14,0,0,pass
2025,RH018,전지훈,T03,서스펜정,54238620.0,54238620.0,15,15,15,0,0,pass
2025,RH018,전지훈,T03,세파클러캡슐,50398500.0,50398500.0,12,12,12,0,0,pass
2025,RH018,전지훈,T03,아모잘탄정,13045700.0,13045700.0,6,6,6,0,0,pass
2025,RH018,전지훈,T03,아토르바정,62073076.0,62073076.0,12,12,12,0,0,pass
2025,RH018,전지훈,T03,아토젯정,73333242.0,73333242.0,7,7,7,0,0,pass
2025,RH018,전지훈,T03,엑스포지정,46370751.0,46370751.0,8,8,8,0,0,pass
2025,RH018,전지훈,T03,올메텍정,12407243.0,12407243.0,7,7,7,0,0,pass
2025,RH018,전지훈,T03,자누비아정,443484000.0,443484000.0,13,13,13,0,0,pass
2025,RH018,전지훈,T03,카나브정,62288718.0,62288718.0,12,12,12,0,0,pass
2025,RH018,전지훈,T03,타미플루캡슐,94418900.0,94418900.0,7,7,7,0,0,pass
2025,RH018,전지훈,T03,트라젠타정,9945200.0,9945200.0,5,5,5,0,0,pass
2025,RH018,전지훈,T03,플라빅스정,205128000.0,205128000.0,15,15,15,0,0,pass
2025,RH019,한준호,T03,가브스정,40060625.0,40060625.0,10,10,10,0,0,pass
2025,RH019,한준호,T03,글루코파지정,56847510.0,56847510.0,17,17,17,0,0,pass
2025,RH019,한준호,T03,네시나정,80146194.0,80146194.0,11,11,11,0,0,pass
2025,RH019,한준호,T03,넥시움정,49147128.0,49147128.0,11,11,11,0,0,pass
2025,RH019,한준호,T03,디아미크롱서방정,46120200.0,46120200.0,15,15,15,0,0,pass
2025,RH019,한준호,T03,로수젯정,123987912.0,123987912.0,10,10,10,0,0,pass
2025,RH019,한준호,T03,록소르정,31414600.0,31414600.0,17,17,17,0,0,pass
2025,RH019,한준호,T03,리피토정,4996713.0,4996713.0,7,7,7,0,0,pass
2025,RH019,한준호,T03,서스펜정,39710847.0,39710847.0,13,13,13,0,0,pass
2025,RH019,한준호,T03,세파클러캡슐,100215800.0,100215800.0,17,17,17,0,0,pass
2025,RH019,한준호,T03,아모잘탄정,20497032.0,20497032.0,9,9,9,0,0,pass
2025,RH019,한준호,T03,아토르바정,44912290.0,44912290.0,10,10,10,0,0,pass
2025,RH019,한준호,T03,아토젯정,174236634.0,174236634.0,13,13,13,0,0,pass
2025,RH019,한준호,T03,엑스포지정,72076381.0,72076381.0,11,11,11,0,0,pass
2025,RH019,한준호,T03,올메텍정,19211918.0,19211918.0,8,8,8,0,0,pass
2025,RH019,한준호,T03,자누비아정,114210000.0,114210000.0,10,10,10,0,0,pass
2025,RH019,한준호,T03,카나브정,58918806.0,58918806.0,11,11,11,0,0,pass
2025,RH019,한준호,T03,타미플루캡슐,170864900.0,170864900.0,14,14,14,0,0,pass
2025,RH019,한준호,T03,트라젠타정,12746400.0,12746400.0,6,6,6,0,0,pass
2025,RH019,한준호,T03,플라빅스정,167202000.0,167202000.0,12,12,12,0,0,pass
2025,RH020,윤민서,T03,가브스정,95075250.0,95075250.0,11,11,11,0,0,pass
2025,RH020,윤민서,T03,글루코파지정,88494605.0,88494605.0,22,22,22,0,0,pass
2025,RH020,윤민서,T03,네시나정,144443617.0,144443617.0,13,13,13,0,0,pass
2025,RH020,윤민서,T03,넥시움정,76046883.0,76046883.0,11,11,11,0,0,pass
2025,RH020,윤민서,T03,디아미크롱서방정,19553200.0,19553200.0,9,9,9,0,0,pass
2025,RH020,윤민서,T03,로수젯정,90398673.0,90398673.0,13,13,13,0,0,pass
2025,RH020,윤민서,T03,록소르정,36790400.0,36790400.0,15,15,15,0,0,pass
2025,RH020,윤민서,T03,리피토정,38752551.0,38752551.0,10,10,10,0,0,pass
2025,RH020,윤민서,T03,서스펜정,42058995.0,42058995.0,9,9,9,0,0,pass
2025,RH020,윤민서,T03,세파클러캡슐,19177500.0,19177500.0,5,5,5,0,0,pass
2025,RH020,윤민서,T03,아모잘탄정,44659736.0,44659736.0,10,10,10,0,0,pass
2025,RH020,윤민서,T03,아토르바정,81087026.0,81087026.0,16,16,16,0,0,pass
2025,RH020,윤민서,T03,아토젯정,88385049.0,88385049.0,8,8,8,0,0,pass
2025,RH020,윤민서,T03,엑스포지정,81555585.0,81555585.0,14,14,14,0,0,pass
2025,RH020,윤민서,T03,올메텍정,48190418.0,48190418.0,15,15,15,0,0,pass
2025,RH020,윤민서,T03,자누비아정,198308000.0,198308000.0,11,11,11,0,0,pass
2025,RH020,윤민서,T03,카나브정,39989721.0,39989721.0,8,8,8,0,0,pass
2025,RH020,윤민서,T03,타미플루캡슐,54496300.0,54496300.0,10,10,10,0,0,pass
2025,RH020,윤민서,T03,트라젠타정,37637600.0,37637600.0,19,19,19,0,0,pass
2025,RH020,윤민서,T03,플라빅스정,160776000.0,160776000.0,12,12,12,0,0,pass
2025,RH021,송도윤,T03,가브스정,159370610.0,159370610.0,10,10,10,0,0,pass
2025,RH021,송도윤,T03,글루코파지정,31247727.0,31247727.0,11,11,11,0,0,pass
2025,RH021,송도윤,T03,네시나정,77586043.0,77586043.0,7,7,7,0,0,pass
2025,RH021,송도윤,T03,넥시움정,73960759.0,73960759.0,14,14,14,0,0,pass
2025,RH021,송도윤,T03,디아미크롱서방정,46470800.0,46470800.0,15,15,15,0,0,pass
2025,RH021,송도윤,T03,로수젯정,144252384.0,144252384.0,15,15,15,0,0,pass
2025,RH021,송도윤,T03,록소르정,31238800.0,31238800.0,12,12,12,0,0,pass
2025,RH021,송도윤,T03,리피토정,21535929.0,21535929.0,10,10,10,0,0,pass
2025,RH021,송도윤,T03,서스펜정,53355042.0,53355042.0,15,15,15,0,0,pass
2025,RH021,송도윤,T03,세파클러캡슐,56458800.0,56458800.0,8,8,8,0,0,pass
2025,RH021,송도윤,T03,아모잘탄정,10907875.0,10907875.0,6,6,6,0,0,pass
2025,RH021,송도윤,T03,아토르바정,32608327.0,32608327.0,14,14,14,0,0,pass
2025,RH021,송도윤,T03,아토젯정,152627391.0,152627391.0,12,12,12,0,0,pass
2025,RH021,송도윤,T03,엑스포지정,25706500.0,25706500.0,6,6,6,0,0,pass
2025,RH021,송도윤,T03,올메텍정,65979032.0,65979032.0,18,18,18,0,0,pass
2025,RH021,송도윤,T03,자누비아정,149566000.0,149566000.0,7,7,7,0,0,pass
2025,RH021,송도윤,T03,카나브정,66618294.0,66618294.0,19,19,19,0,0,pass
2025,RH021,송도윤,T03,타미플루캡슐,6639600.0,6639600.0,5,5,5,0,0,pass
2025,RH021,송도윤,T03,트라젠타정,20830400.0,20830400.0,8,8,8,0,0,pass
2025,RH021,송도윤,T03,플라빅스정,144648000.0,144648000.0,11,11,11,0,0,pass
2025,RH022,신수빈,T04,가브스정,193486279.0,193486279.0,21,21,21,0,0,pass
2025,RH022,신수빈,T04,글루코파지정,89812025.0,89812025.0,27,27,27,0,0,pass
2025,RH022,신수빈,T04,네시나정,194900331.0,194900331.0,27,27,27,0,0,pass
2025,RH022,신수빈,T04,넥시움정,147709769.0,147709769.0,23,23,23,0,0,pass
2025,RH022,신수빈,T04,디아미크롱서방정,43128600.0,43128600.0,19,19,19,0,0,pass
2025,RH022,신수빈,T04,로수젯정,195358722.0,195358722.0,19,19,19,0,0,pass
2025,RH022,신수빈,T04,록소르정,19535800.0,19535800.0,14,14,14,0,0,pass
2025,RH022,신수빈,T04,리피토정,107460186.0,107460186.0,26,26,26,0,0,pass
2025,RH022,신수빈,T04,서스펜정,56863722.0,56863722.0,19,19,19,0,0,pass
2025,RH022,신수빈,T04,세파클러캡슐,75100200.0,75100200.0,17,17,17,0,0,pass
2025,RH022,신수빈,T04,아모잘탄정,101293079.0,101293079.0,17,17,17,0,0,pass
2025,RH022,신수빈,T04,아토르바정,123627374.0,123627374.0,24,24,24,0,0,pass
2025,RH022,신수빈,T04,아토젯정,268780887.0,268780887.0,21,21,21,0,0,pass
2025,RH022,신수빈,T04,엑스포지정,134634006.0,134634006.0,26,26,26,0,0,pass
2025,RH022,신수빈,T04,올메텍정,80697987.0,80697987.0,20,20,20,0,0,pass
2025,RH022,신수빈,T04,자누비아정,337564000.0,337564000.0,20,20,20,0,0,pass
2025,RH022,신수빈,T04,카나브정,57446295.0,57446295.0,16,16,16,0,0,pass
2025,RH022,신수빈,T04,타미플루캡슐,244502200.0,244502200.0,30,30,30,0,0,pass
2025,RH022,신수빈,T04,트라젠타정,60592400.0,60592400.0,28,28,28,0,0,pass
2025,RH022,신수빈,T04,플라빅스정,359352000.0,359352000.0,29,29,29,0,0,pass
2025,RH023,황채린,T04,가브스정,405933661.0,405933661.0,30,30,30,0,0,pass
2025,RH023,황채린,T04,글루코파지정,47859590.0,47859590.0,21,21,21,0,0,pass
2025,RH023,황채린,T04,네시나정,209755080.0,209755080.0,22,22,22,0,0,pass
2025,RH023,황채린,T04,넥시움정,170032483.0,170032483.0,22,22,22,0,0,pass
2025,RH023,황채린,T04,디아미크롱서방정,78498400.0,78498400.0,24,24,24,0,0,pass
2025,RH023,황채린,T04,로수젯정,196542786.0,196542786.0,24,24,24,0,0,pass
2025,RH023,황채린,T04,록소르정,51017200.0,51017200.0,27,27,27,0,0,pass
2025,RH023,황채린,T04,리피토정,60573738.0,60573738.0,13,13,13,0,0,pass
2025,RH023,황채린,T04,서스펜정,59677908.0,59677908.0,23,23,23,0,0,pass
2025,RH023,황채린,T04,세파클러캡슐,108484600.0,108484600.0,21,21,21,0,0,pass
2025,RH023,황채린,T04,아모잘탄정,70911665.0,70911665.0,24,24,24,0,0,pass
2025,RH023,황채린,T04,아토르바정,91703674.0,91703674.0,28,28,28,0,0,pass
2025,RH023,황채린,T04,아토젯정,262664622.0,262664622.0,26,26,26,0,0,pass
2025,RH023,황채린,T04,엑스포지정,96322909.0,96322909.0,16,16,16,0,0,pass
2025,RH023,황채린,T04,올메텍정,171496754.0,171496754.0,25,25,25,0,0,pass
2025,RH023,황채린,T04,자누비아정,451498000.0,451498000.0,20,20,20,0,0,pass
2025,RH023,황채린,T04,카나브정,48273627.0,48273627.0,17,17,17,0,0,pass
2025,RH023,황채린,T04,타미플루캡슐,256053000.0,256053000.0,18,18,18,0,0,pass
2025,RH023,황채린,T04,트라젠타정,58016800.0,58016800.0,26,26,26,0,0,pass
2025,RH023,황채린,T04,플라빅스정,256158000.0,256158000.0,21,21,21,0,0,pass
2025,RH024,정연우,T04,가브스정,204225702.0,204225702.0,25,25,25,0,0,pass
2025,RH024,정연우,T04,글루코파지정,73208195.0,73208195.0,24,24,24,0,0,pass
2025,RH024,정연우,T04,네시나정,264045371.0,264045371.0,28,28,28,0,0,pass
2025,RH024,정연우,T04,넥시움정,111261505.0,111261505.0,18,18,18,0,0,pass
2025,RH024,정연우,T04,디아미크롱서방정,58585000.0,58585000.0,24,24,24,0,0,pass
2025,RH024,정연우,T04,로수젯정,208840923.0,208840923.0,21,21,21,0,0,pass
2025,RH024,정연우,T04,록소르정,45251000.0,45251000.0,24,24,24,0,0,pass
2025,RH024,정연우,T04,리피토정,80374797.0,80374797.0,29,29,29,0,0,pass
2025,RH024,정연우,T04,서스펜정,65706660.0,65706660.0,20,20,20,0,0,pass
2025,RH024,정연우,T04,세파클러캡슐,120824300.0,120824300.0,25,25,25,0,0,pass
2025,RH024,정연우,T04,아모잘탄정,84869114.0,84869114.0,20,20,20,0,0,pass
2025,RH024,정연우,T04,아토르바정,82099282.0,82099282.0,19,19,19,0,0,pass
2025,RH024,정연우,T04,아토젯정,171448614.0,171448614.0,25,25,25,0,0,pass
2025,RH024,정연우,T04,엑스포지정,165705058.0,165705058.0,23,23,23,0,0,pass
2025,RH024,정연우,T04,올메텍정,106575670.0,106575670.0,27,27,27,0,0,pass
2025,RH024,정연우,T04,자누비아정,679956000.0,679956000.0,32,32,32,0,0,pass
2025,RH024,정연우,T04,카나브정,96433635.0,96433635.0,27,27,27,0,0,pass
2025,RH024,정연우,T04,타미플루캡슐,144965700.0,144965700.0,24,24,24,0,0,pass
2025,RH024,정연우,T04,트라젠타정,44762800.0,44762800.0,23,23,23,0,0,pass
2025,RH024,정연우,T04,플라빅스정,323190000.0,323190000.0,25,25,25,0,0,pass
2025,RH025,임도윤,T05,가브스정,195288767.0,195288767.0,25,25,25,0,0,pass
2025,RH025,임도윤,T05,글루코파지정,52460670.0,52460670.0,21,21,21,0,0,pass
2025,RH025,임도윤,T05,네시나정,206343650.0,206343650.0,24,24,24,0,0,pass
2025,RH025,임도윤,T05,넥시움정,80089035.0,80089035.0,13,13,13,0,0,pass
2025,RH025,임도윤,T05,디아미크롱서방정,66069600.0,66069600.0,22,22,22,0,0,pass
2025,RH025,임도윤,T05,로수젯정,98835774.0,98835774.0,9,9,9,0,0,pass
2025,RH025,임도윤,T05,록소르정,42133200.0,42133200.0,19,19,19,0,0,pass
2025,RH025,임도윤,T05,리피토정,87861921.0,87861921.0,17,17,17,0,0,pass
2025,RH025,임도윤,T05,서스펜정,72081366.0,72081366.0,20,20,20,0,0,pass
2025,RH025,임도윤,T05,세파클러캡슐,115775800.0,115775800.0,24,24,24,0,0,pass
2025,RH025,임도윤,T05,아모잘탄정,176658075.0,176658075.0,23,23,23,0,0,pass
2025,RH025,임도윤,T05,아토르바정,66531167.0,66531167.0,22,22,22,0,0,pass
2025,RH025,임도윤,T05,아토젯정,219012255.0,219012255.0,19,19,19,0,0,pass
2025,RH025,임도윤,T05,엑스포지정,85305775.0,85305775.0,18,18,18,0,0,pass
2025,RH025,임도윤,T05,올메텍정,71049110.0,71049110.0,18,18,18,0,0,pass
2025,RH025,임도윤,T05,자누비아정,414180000.0,414180000.0,30,30,30,0,0,pass
2025,RH025,임도윤,T05,카나브정,54139164.0,54139164.0,17,17,17,0,0,pass
2025,RH025,임도윤,T05,타미플루캡슐,254564400.0,254564400.0,22,22,22,0,0,pass
2025,RH025,임도윤,T05,트라젠타정,34855200.0,34855200.0,18,18,18,0,0,pass
2025,RH025,임도윤,T05,플라빅스정,249354000.0,249354000.0,20,20,20,0,0,pass
2025,RH026,장정우,T05,가브스정,158995754.0,158995754.0,17,17,17,0,0,pass
2025,RH026,장정우,T05,글루코파지정,48290377.0,48290377.0,23,23,23,0,0,pass
2025,RH026,장정우,T05,네시나정,280673351.0,280673351.0,24,24,24,0,0,pass
2025,RH026,장정우,T05,넥시움정,109072972.0,109072972.0,16,16,16,0,0,pass
2025,RH026,장정우,T05,디아미크롱서방정,43654600.0,43654600.0,14,14,14,0,0,pass
2025,RH026,장정우,T05,로수젯정,280845138.0,280845138.0,22,22,22,0,0,pass
2025,RH026,장정우,T05,록소르정,43497800.0,43497800.0,20,20,20,0,0,pass
2025,RH026,장정우,T05,리피토정,47180484.0,47180484.0,13,13,13,0,0,pass
2025,RH026,장정우,T05,서스펜정,99149463.0,99149463.0,24,24,24,0,0,pass
2025,RH026,장정우,T05,세파클러캡슐,125949000.0,125949000.0,20,20,20,0,0,pass
2025,RH026,장정우,T05,아모잘탄정,162265600.0,162265600.0,18,18,18,0,0,pass
2025,RH026,장정우,T05,아토르바정,55259376.0,55259376.0,13,13,13,0,0,pass
2025,RH026,장정우,T05,아토젯정,216308457.0,216308457.0,20,20,20,0,0,pass
2025,RH026,장정우,T05,엑스포지정,51064310.0,51064310.0,10,10,10,0,0,pass
2025,RH026,장정우,T05,올메텍정,65630579.0,65630579.0,18,18,18,0,0,pass
2025,RH026,장정우,T05,자누비아정,509960000.0,509960000.0,22,22,22,0,0,pass
2025,RH026,장정우,T05,카나브정,63307932.0,63307932.0,22,22,22,0,0,pass
2025,RH026,장정우,T05,타미플루캡슐,209917400.0,209917400.0,14,14,14,0,0,pass
2025,RH026,장정우,T05,트라젠타정,29027200.0,29027200.0,18,18,18,0,0,pass
2025,RH026,장정우,T05,플라빅스정,179802000.0,179802000.0,17,17,17,0,0,pass
2025,RH027,류동현,T05,가브스정,172178574.0,172178574.0,21,21,21,0,0,pass
2025,RH027,류동현,T05,글루코파지정,88342605.0,88342605.0,23,23,23,0,0,pass
2025,RH027,류동현,T05,네시나정,203163282.0,203163282.0,25,25,25,0,0,pass
2025,RH027,류동현,T05,넥시움정,169427011.0,169427011.0,20,20,20,0,0,pass
2025,RH027,류동현,T05,디아미크롱서방정,58952800.0,58952800.0,16,16,16,0,0,pass
2025,RH027,류동현,T05,로수젯정,261333753.0,261333753.0,22,22,22,0,0,pass
2025,RH027,류동현,T05,록소르정,46238000.0,46238000.0,19,19,19,0,0,pass
2025,RH027,류동현,T05,리피토정,83691945.0,83691945.0,23,23,23,0,0,pass
2025,RH027,류동현,T05,서스펜정,62478921.0,62478921.0,18,18,18,0,0,pass
2025,RH027,류동현,T05,세파클러캡슐,130036700.0,130036700.0,18,18,18,0,0,pass
2025,RH027,류동현,T05,아모잘탄정,30639292.0,30639292.0,13,13,13,0,0,pass
2025,RH027,류동현,T05,아토르바정,126533142.0,126533142.0,25,25,25,0,0,pass
2025,RH027,류동현,T05,아토젯정,197713098.0,197713098.0,17,17,17,0,0,pass
2025,RH027,류동현,T05,엑스포지정,92161271.0,92161271.0,14,14,14,0,0,pass
2025,RH027,류동현,T05,올메텍정,66139236.0,66139236.0,13,13,13,0,0,pass
2025,RH027,류동현,T05,자누비아정,228232000.0,228232000.0,20,20,20,0,0,pass
2025,RH027,류동현,T05,카나브정,97654260.0,97654260.0,17,17,17,0,0,pass
2025,RH027,류동현,T05,타미플루캡슐,283158400.0,283158400.0,28,28,28,0,0,pass
2025,RH027,류동현,T05,트라젠타정,19984400.0,19984400.0,13,13,13,0,0,pass
2025,RH027,류동현,T05,플라빅스정,268884000.0,268884000.0,21,21,21,0,0,pass
2025,RH028,장재원,T05,가브스정,193563021.0,193563021.0,22,22,22,0,0,pass
2025,RH028,장재원,T05,글루코파지정,57283459.0,57283459.0,15,15,15,0,0,pass
2025,RH028,장재원,T05,네시나정,57315284.0,57315284.0,11,11,11,0,0,pass
2025,RH028,장재원,T05,넥시움정,128369880.0,128369880.0,21,21,21,0,0,pass
2025,RH028,장재원,T05,디아미크롱서방정,91556600.0,91556600.0,28,28,28,0,0,pass
2025,RH028,장재원,T05,로수젯정,175290150.0,175290150.0,17,17,17,0,0,pass
2025,RH028,장재원,T05,록소르정,35045800.0,35045800.0,19,19,19,0,0,pass
2025,RH028,장재원,T05,리피토정,123411915.0,123411915.0,20,20,20,0,0,pass
2025,RH028,장재원,T05,서스펜정,89241072.0,89241072.0,24,24,24,0,0,pass
2025,RH028,장재원,T05,세파클러캡슐,190737500.0,190737500.0,25,25,25,0,0,pass
2025,RH028,장재원,T05,아모잘탄정,79214809.0,79214809.0,20,20,20,0,0,pass
2025,RH028,장재원,T05,아토르바정,62979123.0,62979123.0,25,25,25,0,0,pass
2025,RH028,장재원,T05,아토젯정,295810785.0,295810785.0,26,26,26,0,0,pass
2025,RH028,장재원,T05,엑스포지정,102601747.0,102601747.0,24,24,24,0,0,pass
2025,RH028,장재원,T05,올메텍정,69199788.0,69199788.0,26,26,26,0,0,pass
2025,RH028,장재원,T05,자누비아정,225102000.0,225102000.0,23,23,23,0,0,pass
2025,RH028,장재원,T05,카나브정,109971936.0,109971936.0,21,21,21,0,0,pass
2025,RH028,장재원,T05,타미플루캡슐,109301100.0,109301100.0,18,18,18,0,0,pass
2025,RH028,장재원,T05,트라젠타정,37280400.0,37280400.0,18,18,18,0,0,pass
2025,RH028,장재원,T05,플라빅스정,204498000.0,204498000.0,17,17,17,0,0,pass
2025,RH029,전은지,T06,가브스정,96320648.0,96320648.0,11,11,11,0,0,pass
2025,RH029,전은지,T06,글루코파지정,46779760.0,46779760.0,12,12,12,0,0,pass
2025,RH029,전은지,T06,네시나정,170638535.0,170638535.0,20,20,20,0,0,pass
2025,RH029,전은지,T06,넥시움정,123926540.0,123926540.0,23,23,23,0,0,pass
2025,RH029,전은지,T06,디아미크롱서방정,66244400.0,66244400.0,17,17,17,0,0,pass
2025,RH029,전은지,T06,로수젯정,271459764.0,271459764.0,21,21,21,0,0,pass
2025,RH029,전은지,T06,록소르정,33691400.0,33691400.0,17,17,17,0,0,pass
2025,RH029,전은지,T06,리피토정,51753657.0,51753657.0,14,14,14,0,0,pass
2025,RH029,전은지,T06,서스펜정,70126518.0,70126518.0,19,19,19,0,0,pass
2025,RH029,전은지,T06,세파클러캡슐,137743000.0,137743000.0,25,25,25,0,0,pass
2025,RH029,전은지,T06,아모잘탄정,53676231.0,53676231.0,17,17,17,0,0,pass
2025,RH029,전은지,T06,아토르바정,66451042.0,66451042.0,19,19,19,0,0,pass
2025,RH029,전은지,T06,아토젯정,126518733.0,126518733.0,15,15,15,0,0,pass
2025,RH029,전은지,T06,엑스포지정,27427784.0,27427784.0,17,17,17,0,0,pass
2025,RH029,전은지,T06,올메텍정,64611629.0,64611629.0,15,15,15,0,0,pass
2025,RH029,전은지,T06,자누비아정,318864000.0,318864000.0,19,19,19,0,0,pass
2025,RH029,전은지,T06,카나브정,93182259.0,93182259.0,18,18,18,0,0,pass
2025,RH029,전은지,T06,타미플루캡슐,265266100.0,265266100.0,22,22,22,0,0,pass
2025,RH029,전은지,T06,트라젠타정,29854400.0,29854400.0,14,14,14,0,0,pass
2025,RH029,전은지,T06,플라빅스정,257922000.0,257922000.0,19,19,19,0,0,pass
2025,RH030,권보민,T06,가브스정,150518680.0,150518680.0,18,18,18,0,0,pass
2025,RH030,권보민,T06,글루코파지정,73157763.0,73157763.0,15,15,15,0,0,pass
2025,RH030,권보민,T06,네시나정,99921702.0,99921702.0,17,17,17,0,0,pass
2025,RH030,권보민,T06,넥시움정,103465359.0,103465359.0,15,15,15,0,0,pass
2025,RH030,권보민,T06,디아미크롱서방정,46732800.0,46732800.0,18,18,18,0,0,pass
2025,RH030,권보민,T06,로수젯정,211434027.0,211434027.0,14,14,14,0,0,pass
2025,RH030,권보민,T06,록소르정,49216400.0,49216400.0,20,20,20,0,0,pass
2025,RH030,권보민,T06,리피토정,66517854.0,66517854.0,15,15,15,0,0,pass
2025,RH030,권보민,T06,서스펜정,65989878.0,65989878.0,22,22,22,0,0,pass
2025,RH030,권보민,T06,세파클러캡슐,114222900.0,114222900.0,21,21,21,0,0,pass
2025,RH030,권보민,T06,아모잘탄정,96642970.0,96642970.0,19,19,19,0,0,pass
2025,RH030,권보민,T06,아토르바정,42905198.0,42905198.0,16,16,16,0,0,pass
2025,RH030,권보민,T06,아토젯정,248945418.0,248945418.0,19,19,19,0,0,pass
2025,RH030,권보민,T06,엑스포지정,167173702.0,167173702.0,25,25,25,0,0,pass
2025,RH030,권보민,T06,올메텍정,53354233.0,53354233.0,15,15,15,0,0,pass
2025,RH030,권보민,T06,자누비아정,529844000.0,529844000.0,21,21,21,0,0,pass
2025,RH030,권보민,T06,카나브정,85656552.0,85656552.0,21,21,21,0,0,pass
2025,RH030,권보민,T06,타미플루캡슐,126305400.0,126305400.0,13,13,13,0,0,pass
2025,RH030,권보민,T06,트라젠타정,37938400.0,37938400.0,22,22,22,0,0,pass
2025,RH030,권보민,T06,플라빅스정,282366000.0,282366000.0,19,19,19,0,0,pass
2025,RH031,전주희,T06,가브스정,102634596.0,102634596.0,12,12,12,0,0,pass
2025,RH031,전주희,T06,글루코파지정,64034182.0,64034182.0,22,22,22,0,0,pass
2025,RH031,전주희,T06,네시나정,293535308.0,293535308.0,21,21,21,0,0,pass
2025,RH031,전주희,T06,넥시움정,39405320.0,39405320.0,12,12,12,0,0,pass
2025,RH031,전주희,T06,디아미크롱서방정,58163600.0,58163600.0,22,22,22,0,0,pass
